2015,91.292,0.097,0.042,0.064398,1
2015,94.292,0.088,0.037,0.037598,1
2015,96.292,0.09,0.061,0.036621,1
2015,97.292,0.09,0.049,0.037872,1
2015,99.292,0.097,0.126,0.063965,1
2015,99.75,0.133,0.211,0.14453,2
2015,102.29,0.144,0.15,0.16919,1
2015,102.75,0.154,0.086,0.14185,2
2015,104.29,0.132,0.091,0.10962,1
2015,104.75,0.134,0.051,0.084839,2
2015,105.75,0.13,0.099,0.083008,2
2015,107.29,0.147,0.158,0.11206,1
2015,107.75,0.148,0.105,0.10938,2
2015,110.29,0.124,0.107,0.12183,1
2015,110.75,0.134,0.043,0.09375,2
2015,112.29,0.115,0.061,0.079102,1
2015,112.75,0.127,0.116,0.14111,2
2015,113.29,0.118,0.126,0.14062,1
2015,113.75,0.127,0.036,0.1106,2
2015,115.29,0.11,0.041,0.097656,1
2015,115.75,0.114,0.092,0.1001,2
2015,118.29,0.135,0.177,0.27271,1
2015,118.75,0.137,0.112,0.24487,2
2015,120.29,0.123,0.11,0.20557,1
2015,120.75,0.131,0.04,0.17041,2
2015,121.29,0.121,0.064,0.16748,1
2015,123.29,0.113,0.042,0.12183,1
2015,123.75,0.117,0.152,0.13037,2
2015,126.29,0.109,0.092,0.15125,1
2015,128.29,0.106,0.04,0.082206,1
2015,129.29,0.099,0.044,0.066938,1
2015,131.29,0.092,0.033,0.043213,1
2015,139.29,0.073,0.043,0.030364,1
2015,152.29,0.062,0.02,0.034533,1
2015,155.29,0.061,0.022,0.036437,1
2015,158.29,0.072,0.048,0.052397,1
2015,160.29,0.092,0.073,0.035368,1
2015,160.75,0.096,0.052,0.12971,2
2015,161.29,0.092,0.14,0.2296,1
2015,163.29,0.13,0.214,0.32857,1
2015,163.75,0.136,0.154,0.28582,2
2015,166.29,0.157,0.225,0.29615,1
2015,166.75,0.16,0.182,0.35711,2
2015,169.29,0.138,0.092,0.20583,1
2015,169.75,0.152,0.035,0.15037,2
2015,171.29,0.13,0.037,0.095056,1
2015,174.29,0.155,0.153,0.055139,1
2015,174.75,0.158,0.09,0.12347,2
2015,176.29,0.163,0.131,0.089602,1
2015,176.75,0.173,0.056,0.05611,2
2015,177.29,0.156,0.086,0.053259,1
2015,179.29,0.139,0.04,0.037586,1
2015,182.29,0.119,0.037,0.043243,1
2015,184.29,0.109,0.022,0.044139,1
2015,187.29,0.097,0.035,0.040255,1
2015,190.29,0.085,0.033,0.046448,1
2015,192.25,0.081,0.037,0.038797,1
2015,193.29,0.079,0.026,0.041664,1
2015,195.29,0.077,0.045,0.0374,1
2015,196.29,0.075,0.036,0.038231,1
2015,198.29,0.071,0.033,0.039983,1
2015,200.25,0.069,0.043,0.053062,1
2015,201.29,0.069,0.031,0.039638,1
2015,203.29,0.068,0.097,0.14657,1
2015,203.75,0.082,0.034,0.10127,2
2015,204.29,0.068,0.069,0.096446,1
2015,206.29,0.066,0.039,0.052082,1
2015,208.25,0.064,0.042,0.037871,1
2015,209.29,0.062,0.026,0.03849,1
2015,211.29,0.062,0.045,0.036591,1
2015,212.29,0.059,0.084,0.051554,1
2015,212.75,0.107,0.122,0.083787,2
2015,214.29,0.12,0.103,0.056502,1
2015,214.75,0.137,0.028,0.042575,2
2015,216.25,0.116,0.054,0.037402,1
2015,217.29,0.111,0.046,0.035808,1
2015,219.29,0.101,0.044,0.036402,1
2015,220.29,0.095,0.042,0.043333,1
2015,222.29,0.086,0.025,0.04007,1
