2015,91.063,0.097,0.024,0.26196,2
2015,92.583,0.085,0.046,0.25757,1
2015,94.563,0.081,0.032,0.25269,1
2015,100.58,0.048,0.036,0.24121,1
2015,104.04,0.099,0.067,0.25581,2
2015,105.56,0.079,0.07,0.25024,1
2015,116.58,0.043,0.168,0.26913,1
2015,117.04,0.054,0.06,0.28101,2
2015,118.56,0.049,0.037,0.27197,1
2015,123.06,0.038,0.037,0.24927,2
2015,124.58,0.035,0.04,0.24654,1
2015,126.56,0.042,0.039,0.24669,1
2015,137.56,0.038,0.025,0.22575,1
2015,145.56,0.036,0.036,0.19161,1
2015,156.58,0.054,0.06,0.19821,1
2015,157.04,0.058,0.032,0.19864,2
2015,158.56,0.055,0.029,0.19149,1
2015,160.04,0.059,0.082,0.20005,2
2015,161.56,0.061,0.064,0.22215,1
2015,169.56,0.053,0.033,0.27091,1
2015,172.58,0.052,0.027,0.23727,1
2015,177.56,0.081,0.12,0.25662,1
2015,178.02,0.089,0.067,0.28268,2
2015,179.06,0.109,0.091,0.28179,2
2015,180.58,0.089,0.081,0.26942,1
2015,181.04,0.097,0.045,0.26198,2
2015,182.56,0.077,0.101,0.27412,1
2015,185.56,0.088,0.133,0.27225,1
2015,186.02,0.101,0.053,0.34566,2
2015,187.06,0.126,0.13,0.40448,2
2015,188.58,0.107,0.114,0.34733,1
2015,189.04,0.118,0.073,0.32812,2
2015,190.56,0.093,0.069,0.29095,1
2015,193.56,0.079,0.049,0.27808,1
2015,195.06,0.105,0.062,0.34772,2
2015,196.58,0.095,0.145,0.32247,1
2015,197.04,0.107,0.115,0.4087,2
2015,198.56,0.102,0.127,0.366,1
2015,200.04,0.142,0.171,0.32957,2
2015,201.56,0.115,0.099,0.35418,1
2015,203.06,0.12,0.1,0.30941,2
2015,208.04,0.111,0.028,0.29655,2
2015,209.56,0.089,0.062,0.28979,1
2015,211.06,0.105,0.091,0.41345,2
2015,212.58,0.092,0.098,0.38652,1
2015,214.56,0.097,0.13,0.42834,1
2015,216.04,0.097,0.036,0.36888,2
2015,217.56,0.054,0.056,0.33659,1
2015,220.58,0.06,0.118,0.36435,1
2015,221.04,0.066,0.112,0.37419,2
2015,222.56,0.066,0.13,0.38516,1
2015,224.04,0.134,0.143,0.3483,2
2015,225.56,0.108,0.111,0.3223,1
2015,227.06,0.101,0.033,0.29551,2
2015,228.58,0.096,0.101,0.28954,1
2015,229.04,0.103,0.052,0.28341,2
2015,230.56,0.089,0.07,0.32991,1
2015,233.56,0.073,0.094,0.28112,1
2015,234.02,0.092,0.081,0.3423,2
2015,235.06,0.09,0.115,0.44194,2
2015,238.56,0.081,0.104,0.3898,1
2015,240.04,0.096,0.082,0.39013,2
2015,241.56,0.076,0.08,0.42209,1
2015,242.02,0.086,0.078,0.41817,2
2015,243.06,0.096,0.092,0.47223,2
2015,244.58,0.086,0.095,0.44924,1
2015,245.04,0.095,0.043,0.4871,2
2015,246.56,0.095,0.11,0.46525,1
2015,248.04,0.147,0.216,0.49734,2
2015,249.56,0.108,0.133,0.47097,1
2015,250.02,0.113,0.061,0.47084,2
2015,251.06,0.111,0.04,0.46363,2
2015,252.58,0.087,0.091,0.43627,1
2015,253.04,0.09,0.055,0.42087,2
2015,254.56,0.074,0.079,0.41964,1
2015,256.04,0.087,0.042,0.37808,2
2015,257.56,0.07,0.064,0.35567,1
2015,258.02,0.079,0.025,0.33821,2
2015,259.06,0.074,0.022,0.32368,2
2015,260.58,0.064,0.046,0.31307,1
2015,261.04,0.07,0.041,0.30327,2
2015,262.56,0.064,0.081,0.29489,1
2015,264.04,0.124,0.107,0.31167,2
2015,265.56,0.157,0.198,0.46202,1
2015,266.02,0.161,0.182,0.5105,2
2015,267.06,0.142,0.119,0.44281,2
2015,268.58,0.116,0.106,0.40873,1
2015,270.56,0.098,0.066,0.36512,1
2015,272.04,0.097,0.029,0.3324,2
2015,273.56,0.08,0.058,0.31443,1
2015,275.06,0.087,0.028,0.30064,2
2015,276.58,0.075,0.05,0.29323,1
2015,277.04,0.082,0.028,0.28712,2
2015,278.56,0.07,0.054,0.28591,1
2015,280.04,0.074,0.033,0.28555,2
2015,281.56,0.084,0.115,0.36229,1
2015,282.02,0.093,0.088,0.35598,2
2015,283.06,0.089,0.05,0.34406,2
2015,284.58,0.082,0.055,0.33113,1
2015,285.04,0.087,0.046,0.3134,2
2015,286.56,0.07,0.058,0.30738,1
2015,288.04,0.084,0.03,0.2872,2
2015,289.56,0.074,0.092,0.29431,1
2015,290.02,0.083,0.05,0.31108,2
2015,291.06,0.151,0.159,0.35176,2
2015,292.58,0.132,0.154,0.37648,1
2015,293.04,0.13,0.113,0.36057,2
2015,294.56,0.121,0.146,0.35288,1
2015,296.04,0.12,0.1,0.3248,2
2015,297.56,0.101,0.1,0.30522,1
2015,298.02,0.108,0.063,0.29212,2
2015,299.06,0.104,0.055,0.27717,2
2015,300.58,0.091,0.07,0.27071,1
2015,301.04,0.096,0.052,0.26524,2
2015,302.56,0.09,0.063,0.25762,1
2015,304.04,0.13,0.177,0.32339,2
2015,305.56,0.104,0.138,0.3033,1
2015,306.02,0.116,0.099,0.28533,2
2015,307.06,0.109,0.082,0.27143,2
2015,308.58,0.094,0.073,0.26031,1
2015,309.04,0.098,0.072,0.2601,2
2015,310.56,0.084,0.066,0.25382,1
2015,312.04,0.089,0.045,0.24988,2
2015,313.56,0.078,0.058,0.24693,1
2015,314.02,0.086,0.042,0.24436,2
2015,315.06,0.08,0.043,0.23668,2
2015,316.58,0.072,0.049,0.24161,1
2015,317.04,0.077,0.023,0.24,2
2015,318.56,0.071,0.046,0.23691,1
2015,320.04,0.097,0.161,0.3723,2
2015,321.56,0.091,0.134,0.3762,1
2015,322.02,0.105,0.118,0.36173,2
2015,323.06,0.099,0.095,0.33933,2
2015,324.58,0.086,0.096,0.31402,1
2015,325.04,0.096,0.061,0.31,2
2015,326.56,0.084,0.073,0.28647,1
2015,328.04,0.088,0.04,0.27346,2
2015,329.56,0.078,0.048,0.257,1
2015,330.02,0.084,0.042,0.25231,2
2015,331.06,0.091,0.135,0.2658,2
2015,332.58,0.079,0.111,0.25274,1
2015,333.04,0.084,0.086,0.25052,2
2015,334.56,0.074,0.084,0.24772,1
2015,336.04,0.08,0.071,0.2216,2
2015,337.56,0.069,0.067,0.20537,1
2015,338.02,0.077,0.046,0.19893,2
2015,339.06,0.075,0.05,0.19154,2
2015,340.58,0.069,0.063,0.18801,1
2015,341.04,0.075,0.04,0.18705,2
2015,342.56,0.068,0.057,0.18671,1
2015,345.56,0.064,0.057,0.17004,1
